time_s,value
58.62,949.543212890625
58.68,949.543212890625
58.74,949.543212890625
58.8,949.543212890625
58.86,949.543212890625
58.92,949.543212890625
58.98,949.543212890625
59.04,949.543212890625
59.1,999.677490234375
59.16,999.677490234375
59.22,999.677490234375
59.28,999.677490234375
59.34,999.677490234375
59.4,999.677490234375
59.46,999.677490234375
59.52,999.677490234375
59.58,999.677490234375
59.64,999.677490234375
59.7,999.677490234375
59.76,999.677490234375
59.82,999.677490234375
59.88,999.677490234375
59.94,999.677490234375
60,999.677490234375
60.06,999.677490234375
60.12,999.677490234375
60.18,999.677490234375
60.24,999.677490234375
60.3,999.677490234375
60.36,999.677490234375
60.42,999.677490234375
60.48,999.677490234375
60.54,999.677490234375
60.6,999.677490234375
60.66,999.677490234375
60.72,999.677490234375
60.78,999.677490234375
60.84,999.677490234375
60.9,999.677490234375
60.96,999.677490234375
61.02,999.677490234375
61.08,999.677490234375
61.14,999.677490234375
61.2,999.677490234375
61.26,999.677490234375
61.32,999.677490234375
61.38,999.677490234375
61.44,999.677490234375
61.5,999.677490234375
61.56,999.677490234375
61.62,999.677490234375
61.68,999.677490234375
61.74,999.677490234375
61.8,999.677490234375
61.86,999.677490234375
61.92,999.677490234375
61.98,999.677490234375
62.04,999.677490234375
62.1,999.677490234375
62.16,1049.81176757812
62.22,1049.81176757812
62.28,1049.81176757812
62.34,1049.81176757812
62.4,1049.81176757812
62.46,1049.81176757812
62.52,1049.81176757812
62.58,1049.81176757812
62.64,1049.81176757812
62.7,1049.81176757812
62.76,1049.81176757812
62.82,1049.81176757812
62.88,1049.81176757812
62.94,1049.81176757812
63,1049.81176757812
63.06,1049.81176757812
63.12,1049.81176757812
63.18,1049.81176757812
63.24,1049.81176757812
63.3,1049.81176757812
63.36,1049.81176757812
63.42,1049.81176757812
63.48,1049.81176757812
63.54,1049.81176757812
63.6,1049.81176757812
63.66,1049.81176757812
63.72,1049.81176757812
63.78,1049.81176757812
63.84,1049.81176757812
63.9,1049.81176757812
63.96,1049.81176757812
64.02,1049.81176757812
64.08,1049.81176757812
64.14,1049.81176757812
64.2,1049.81176757812
64.26,1049.81176757812
64.32,1049.81176757812
64.38,1049.81176757812
64.44,1049.81176757812
64.5,1049.81176757812
64.56,1049.81176757812
64.62,1049.81176757812
64.68,1049.81176757812
64.74,1049.81176757812
64.8,1049.81176757812
64.86,1049.81176757812
64.92,1049.81176757812
64.98,1049.81176757812
65.04,1049.81176757812
65.1,1099.94604492188
65.16,1099.94604492188
65.22,1099.94604492188
65.28,1099.94604492188
65.34,1099.94604492188
65.4,1099.94604492188
65.46,1099.94604492188
65.52,1099.94604492188
65.58,1099.94604492188
65.64,1099.94604492188
65.7,1099.94604492188
65.76,1099.94604492188
65.82,1099.94604492188
65.88,1099.94604492188
65.94,1099.94604492188
66,1099.94604492188
66.06,1099.94604492188
66.12,1099.94604492188
66.18,1099.94604492188
66.24,1099.94604492188
66.3,1099.94604492188
66.36,1099.94604492188
66.42,1099.94604492188
66.48,1099.94604492188
66.54,1099.94604492188
66.6,1099.94604492188
66.66,1099.94604492188
66.72,1099.94604492188
66.78,1099.94604492188
66.84,1099.94604492188
66.9,1099.94604492188
66.96,1099.94604492188
67.02,1099.94604492188
67.08,1099.94604492188
67.14,1099.94604492188
67.2,1099.94604492188
67.26,1099.94604492188
67.32,1099.94604492188
67.38,1099.94604492188
67.44,1099.94604492188
67.5,1099.94604492188
67.56,1099.94604492188
67.62,1099.94604492188
67.68,1099.94604492188
67.74,1099.94604492188
67.8,1099.94604492188
67.86,1099.94604492188
67.92,1099.94604492188
67.98,1099.94604492188
68.04,1099.94604492188
68.1,1099.94604492188
68.16,1149.07763671875
68.22,1149.07763671875
68.28,1149.07763671875
68.34,1149.07763671875
68.4,1149.07763671875
68.46,1149.07763671875
68.52,1149.07763671875
68.58,1149.07763671875
68.64,1149.07763671875
68.7,1149.07763671875
68.76,1149.07763671875
68.82,1149.07763671875
68.88,1149.07763671875
68.94,1149.07763671875
69,1149.07763671875
69.06,1149.07763671875
69.12,1149.07763671875
69.18,1149.07763671875
69.24,1149.07763671875
69.3,1149.07763671875
69.36,1149.07763671875
69.42,1149.07763671875
69.48,1149.07763671875
69.54,1149.07763671875
69.6,1149.07763671875
69.66,1149.07763671875
69.72,1149.07763671875
69.78,1149.07763671875
69.84,1149.07763671875
69.9,1149.07763671875
69.96,1149.07763671875
70.02,1149.07763671875
70.08,1149.07763671875
70.14,1149.07763671875
70.2,1149.07763671875
70.26,1149.07763671875
70.32,1149.07763671875
70.38,1149.07763671875
70.44,1149.07763671875
70.5,1149.07763671875
70.56,1149.07763671875
70.62,1149.07763671875
70.68,1149.07763671875
70.74,1149.07763671875
70.8,1149.07763671875
70.86,1149.07763671875
70.92,1149.07763671875
70.98,1149.07763671875
71.04,1149.07763671875
71.1,1199.2119140625
71.16,1199.2119140625
71.22,1199.2119140625
71.28,1199.2119140625
71.34,1199.2119140625
71.4,1199.2119140625
71.46,1199.2119140625
71.52,1199.2119140625
71.58,1199.2119140625
71.64,1199.2119140625
71.7,1199.2119140625
71.76,1199.2119140625
71.82,1199.2119140625
71.88,1199.2119140625
71.94,1199.2119140625
72,1199.2119140625
72.06,1199.2119140625
72.12,1199.2119140625
72.18,1199.2119140625
72.24,1199.2119140625
72.3,1199.2119140625
72.36,1199.2119140625
72.42,1199.2119140625
72.48,1199.2119140625
72.54,1199.2119140625
72.6,1199.2119140625
72.66,1199.2119140625
72.72,1199.2119140625
72.78,1199.2119140625
72.84,1199.2119140625
72.9,1199.2119140625
72.96,1199.2119140625
73.02,1199.2119140625
73.08,1199.2119140625
73.14,1199.2119140625
73.2,1199.2119140625
73.26,1199.2119140625
73.32,1199.2119140625
73.38,1199.2119140625
73.44,1199.2119140625
73.5,1199.2119140625
73.56,1199.2119140625
73.62,1199.2119140625
73.68,1199.2119140625
73.74,1199.2119140625
73.8,1199.2119140625
73.86,1199.2119140625
73.92,1199.2119140625
73.98,1199.2119140625
74.04,1199.2119140625
74.1,1199.2119140625
74.16,1249.34619140625
74.22,1249.34619140625
74.28,1249.34619140625
74.34,1249.34619140625
74.4,1249.34619140625
74.46,1249.34619140625
74.52,1249.34619140625
74.58,1249.34619140625
74.64,1249.34619140625
74.7,1249.34619140625
74.76,1249.34619140625
74.82,1249.34619140625
74.88,1249.34619140625
74.94,1249.34619140625
75,1249.34619140625
75.06,1249.34619140625
75.12,1249.34619140625
75.18,1249.34619140625
75.24,1249.34619140625
75.3,1249.34619140625
75.36,1249.34619140625
75.42,1249.34619140625
75.48,1249.34619140625
75.54,1249.34619140625
75.6,1249.34619140625
75.66,1249.34619140625
75.72,1249.34619140625
75.78,1249.34619140625
75.84,1249.34619140625
75.9,1249.34619140625
75.96,1249.34619140625
76.02,1249.34619140625
76.08,1249.34619140625
76.14,1249.34619140625
76.2,1249.34619140625
76.26,1249.34619140625
76.32,1249.34619140625
76.38,1249.34619140625
76.44,1249.34619140625
76.5,1249.34619140625
76.56,1249.34619140625
76.62,1249.34619140625
76.68,1249.34619140625
76.74,1249.34619140625
76.8,1249.34619140625
76.86,1249.34619140625
76.92,1249.34619140625
76.98,1249.34619140625
77.04,1249.34619140625
77.1,1299.48046875
77.16,1299.48046875
77.22,1299.48046875
77.28,1299.48046875
77.34,1299.48046875
77.4,1299.48046875
77.46,1299.48046875
77.52,1299.48046875
77.58,1299.48046875
77.64,1299.48046875
77.7,1299.48046875
77.76,1299.48046875
77.82,1299.48046875
77.88,1299.48046875
77.94,1299.48046875
78,1299.48046875
78.06,1299.48046875
78.12,1299.48046875
78.18,1299.48046875
78.24,1299.48046875
78.3,1299.48046875
78.36,1299.48046875
78.42,1299.48046875
78.48,1299.48046875
78.54,1299.48046875
78.6,1299.48046875
78.66,1299.48046875
78.72,1299.48046875
78.78,1299.48046875
78.84,1299.48046875
78.9,1299.48046875
78.96,1299.48046875
79.02,1299.48046875
79.08,1299.48046875
79.14,1299.48046875
79.2,1299.48046875
79.26,1299.48046875
79.32,1299.48046875
79.38,1299.48046875
79.44,1299.48046875
79.5,1299.48046875
79.56,1299.48046875
79.62,1299.48046875
79.68,1299.48046875
79.74,1299.48046875
79.8,1299.48046875
79.86,1299.48046875
79.92,1299.48046875
79.98,1299.48046875
80.04,1299.48046875
80.1,1299.48046875
80.16,1349.61474609375
80.22,1349.61474609375
80.28,1349.61474609375
80.34,1349.61474609375
80.4,1349.61474609375
80.46,1349.61474609375
80.52,1349.61474609375
80.58,1349.61474609375
80.64,1349.61474609375
80.7,1349.61474609375
80.76,1349.61474609375
80.82,1349.61474609375
80.88,1349.61474609375
80.94,1349.61474609375
81,1349.61474609375
81.06,1349.61474609375
81.12,1349.61474609375
81.18,1349.61474609375
81.24,1349.61474609375
81.3,1349.61474609375
81.36,1349.61474609375
81.42,1349.61474609375
81.48,1349.61474609375
81.54,1349.61474609375
81.6,1349.61474609375
81.66,1349.61474609375
81.72,1349.61474609375
