time_s,value
109.86,1799.82055664062
109.92,1796.8125
109.98,1799.82055664062
110.04,1803.83129882812
110.1,1803.83129882812
110.16,1804.833984375
110.22,1812.85546875
110.28,1821.87963867188
110.34,1825.89038085938
110.4,1833.91186523438
110.46,1838.92529296875
110.52,1837.92260742188
110.58,1839.92797851562
110.64,1837.92260742188
110.7,1840.9306640625
110.76,1844.94140625
110.82,1848.9521484375
110.88,1843.93872070312
110.94,1843.93872070312
111,1842.93603515625
111.06,1844.94140625
111.12,1848.9521484375
111.18,1852.962890625
111.24,1851.96020507812
111.3,1848.9521484375
111.36,1850.95751953125
111.42,1848.9521484375
111.48,1844.94140625
111.54,1851.96020507812
111.6,1850.95751953125
111.66,1853.96557617188
111.72,1847.94946289062
111.78,1846.94677734375
111.84,1843.93872070312
111.9,1848.9521484375
111.96,1852.962890625
112.02,1850.95751953125
112.08,1849.95483398438
112.14,1847.94946289062
112.2,1848.9521484375
112.26,1847.94946289062
112.32,1848.9521484375
112.38,1849.95483398438
112.44,1852.962890625
112.5,1851.96020507812
112.56,1848.9521484375
112.62,1844.94140625
112.68,1848.9521484375
112.74,1851.96020507812
112.8,1851.96020507812
